timestamp_unix,60,Ballen,30
1725080329,,,82.0
1725093952,,90.0,
1725098845,91.0,,
1725099594,,,
1725099694,,,79.0
1725113521,,91.0,
1725118208,,,
1725118858,93.0,,
1725119087,,,81.0
1725133111,,92.0,
1725138483,,,82.0
1725138872,94.0,,
1725139448,,,
1725152683,,94.0,
1725157863,,,82.0
1725158048,,,
1725158878,95.0,,
1725172240,,92.0,
1725177230,,,79.0
1725178860,90.0,,
1725179288,,,
1725191797,,89.0,
1725196606,,,79.0
1725197889,,,
1725198866,91.0,,
1725211393,,91.0,
1725216019,,,80.0
1725218895,93.0,,
1725219129,,,
1725230979,,92.0,
1725235415,,,81.0
1725237731,,,
1725238905,94.0,,
1725250551,,92.0,
1725254794,,,81.0
1725258907,91.0,,
1725258971,,,
1725270112,,88.0,
1725274165,,,79.0
1725277575,,,
1725278899,89.0,,
1725289697,,89.0,
1725298814,,,
1725298938,91.0,,
1725309300,,90.0,
1725313096,,,79.0
1725317427,,,
1725318964,93.0,,
1725328887,,92.0,
1725332492,,,80.0
1725338666,,,
1725338973,93.0,,
1725348462,,89.0,
1725351878,,,89.0
1725357287,,,
1725358974,89.0,,
1725368041,,88.0,
1725371274,,,89.0
1725378527,,,
1725379006,91.0,,
1725387648,,89.0,
1725390706,,,91.0
1725397161,,,
1725399043,91.0,,
1725407247,,90.0,
1725410117,,,92.0
1725418400,,,
1725419065,92.0,,
1725426836,,90.0,
1725429517,,,91.0
1725437030,,,
1725439078,89.0,,
1725446419,,88.0,
1725448912,,,89.0
1725458270,,,
1725459104,91.0,,
1725466023,,90.0,
1725468332,,,91.0
1725476915,,,
1725479143,92.0,,
1725485623,,91.0,
1725487744,,,92.0
1725498155,,,
1725499160,93.0,,
1725505207,,92.0,
1725507139,,,92.0
1725516786,,,
1725519165,91.0,,
1725524783,,88.0,
1725526526,,,87.0
1725538026,,,
1725539171,89.0,,
1725544369,,88.0,
1725545930,,,88.0
1725556670,,,
1725559240,91.0,,
1725563983,,90.0,
1725565358,,,89.0
1725577909,,,
1725579269,93.0,,
1725583578,,92.0,
1725584775,,,90.0
1725596530,,,
1725599280,93.0,,
1725603159,,90.0,
1725604167,,,85.0
1725617769,,,
1725619281,89.0,,
1725622733,,88.0,
1725636403,,,
1725639317,91.0,,
1725642338,,90.0,
1725643048,,,86.0
1725657642,,,
1725659353,92.0,,
1725661940,,90.0,
1725662464,,,87.0
1725676275,,,
1725679370,93.0,,
1725681527,,91.0,
1725681864,,,87.0
1725697513,,,
1725699377,87.0,,
1725701104,,86.0,
1725701254,,,82.0
1725716154,,,
1725719411,89.0,,
1725720672,,,83.0
1725720706,,88.0,
1725737393,,,
1725739471,91.0,,
1725740112,,,84.0
1725740330,,89.0,
1725756033,,,
1725759506,93.0,,
1725759529,,,84.0
1725759934,,90.0,
1725777273,,,
1725778929,,,82.0
1725779521,89.0,88.0,
1725795918,,,
1725799110,,88.0,
1725799540,90.0,,
1725817157,,,
1725817836,,,84.0
1725818737,,90.0,
1725819593,93.0,,
1725835804,,,
1725837242,,,87.0
1725838329,,91.0,
1725839610,93.0,,
1725856629,,,90.0
1725857043,,,
1725857906,,92.0,
1725859612,93.0,,
1725875657,,,
1725876040,,,90.0
1725877475,,91.0,
1725879608,93.0,,
1725895429,,,92.0
1725896897,,,
1725897054,,92.0,
1725899617,95.0,,
1725914812,,,93.0
1725915440,,,
1725916626,,94.0,
1725919623,96.0,,
1725934183,,,94.0
1725936186,,95.0,
1725936680,,,
1725939607,97.0,,
1725953541,,,92.0
1725955732,,94.0,
1725959574,95.0,,
1725972894,,,92.0
1725975278,,94.0,
1725976398,,,
1725979550,95.0,,
1725992261,,,92.0
1725994832,,94.0,
1725994912,,,
1725999531,97.0,,
1726011619,,,93.0
1726014380,,96.0,
1726016151,,,
1726019504,97.0,,
1726030969,,,94.0
1726033920,,96.0,
1726034704,,,
1726039466,97.0,,
1726050310,,,92.0
1726053452,,95.0,
1726055943,,,
1726059424,97.0,,
1726069669,,,94.0
1726072992,,97.0,
1726074511,,,
1726079389,100.0,,
1726089011,,,95.0
1726092595,,98.0,
1726095751,,,
1726099338,100.0,,
1726108336,,,97.0
1726112112,,98.0,
1726114350,,,
1726119275,98.0,,
1726127654,,,94.0
1726131643,,96.0,
1726135590,,,
1726139208,97.0,,
1726146996,,,94.0
1726151232,,97.0,
1726154157,,,
1726159159,98.0,,
1726166333,,,95.0
1726170760,,98.0,
1726175397,,,
1726179106,99.0,,
1726185661,,,96.0
1726190278,,99.0,
1726193988,,,
1726199043,99.0,,
1726204980,,,95.0
1726209788,,97.0,
1726215228,,,
1726218972,96.0,,
1726224298,,,92.0
1726229297,,96.0,
1726233817,,,
1726238918,97.0,,
1726243633,,,93.0
1726248828,,97.0,
1726255057,,,
1726258873,98.0,,
1726262972,,,94.0
1726268353,,98.0,
1726273649,,,
1726278814,100.0,,
1726282297,,,94.0
1726287866,,98.0,
1726294889,,,
1726298746,96.0,,
1726301612,,,91.0
1726307374,,96.0,
1726313477,,,
1726318682,96.0,,
1726326895,,97.0,
1726334717,,,
1726338641,98.0,,
1726340363,,,92.0
1726346423,,98.0,
1726353301,,,
1726358585,99.0,,
1726359691,,,93.0
1726365939,,98.0,
1726374541,,,
1726378520,98.0,,
1726379011,,,92.0
1726385449,,96.0,
1726393118,,,
1726398327,,,89.0
1726398452,95.0,,
1726404963,,96.0,
1726414357,,,
1726417670,,,90.0
1726418411,97.0,,
1726424511,,96.0,
1726432941,,,
1726437013,,,90.0
1726438369,98.0,,
1726444038,,97.0,
1726454181,,,
1726456343,,,90.0
1726458315,98.0,,
1726463557,,96.0,
1726472757,,,
1726475740,,,89.0
1726478257,96.0,,
1726483075,,95.0,
1726493995,,,
1726495078,,,89.0
1726498211,96.0,,
1726502606,,96.0,
1726512573,,,
1726514424,,,89.0
1726518173,96.0,,
1726522138,,96.0,
1726533813,,,
1726538138,96.0,,
1726541669,,96.0,
1726552392,,,
1726558090,94.0,,
1726561195,,94.0,
1726572658,,,87.0
1726573631,,,
1726580737,,94.0,
1726592083,,,87.0
1726592227,,,
1726598121,95.0,,
1726600282,,95.0,
1726611435,,,87.0
1726613466,,,
1726618086,96.0,,
1726619820,,95.0,
1726630782,,,87.0
1726632054,,,
1726638048,95.0,,
1726639356,,94.0,
1726650127,,,94.0
1726653294,,,
1726658010,93.0,,
1726658891,,93.0,
1726669479,,,95.0
1726671894,,,
1726677991,94.0,,
1726678453,,94.0,
1726688844,,,97.0
1726693134,,,
1726697969,96.0,,
1726698003,,95.0,
1726708199,,,97.0
1726711726,,,
1726717543,,95.0,
1726717935,96.0,,
1726727546,,,97.0
1726732966,,,
1726737080,,93.0,
1726737896,94.0,,
1726746893,,,95.0
1726751554,,,
1726756622,,94.0,
1726757867,94.0,,
1726766256,,,96.0
1726772794,,,
1726776181,,94.0,
1726777857,96.0,,
1726785616,,,97.0
1726791384,,,
1726795728,,96.0,
1726797827,96.0,,
1726804967,,,97.0
1726812624,,,
1726815265,,94.0,
1726817787,92.0,,
1726824307,,,93.0
1726831217,,,
1726834799,,92.0,
1726837753,94.0,,
1726843666,,,94.0
1726852457,,,
1726854362,,94.0,
1726857747,96.0,,
1726863039,,,95.0
1726871017,,,
1726873913,,96.0,
1726877722,97.0,,
1726882394,,,97.0
1726892256,,,
1726893451,,96.0,
1726897684,96.0,,
1726901735,,,94.0
1726910823,,,
1726912979,,92.0,
1726917639,93.0,,
1726921076,,,92.0
1726932063,,,
1726932529,,94.0,
1726937642,94.0,,
1726940453,,,93.0
1726950645,,,
1726952090,,95.0,
1726957637,96.0,,
1726959819,,,94.0
1726971636,,96.0,
1726971884,,,
1726977605,97.0,,
1726979169,,,94.0
1726990470,,,
1726991170,,92.0,
1726997563,92.0,,
1726998510,,,90.0
1727010709,,92.0,
1727011710,,,
1727017546,94.0,,
1727017875,,,90.0
1727030278,,94.0,
1727030313,,,
1727037254,,,92.0
1727037541,95.0,,
1727049834,,95.0,
1727051552,,,
1727056625,,,92.0
1727057518,96.0,,
1727069377,,94.0,
1727070138,,,
1727075984,,,89.0
1727077482,93.0,,
1727088916,,92.0,
1727091377,,,
1727095342,,,89.0
1727097468,94.0,,
1727108474,,93.0,
1727109971,,,
1727114717,,,89.0
1727117459,94.0,,
1727128032,,94.0,
1727131211,,,
1727134083,,,90.0
1727137438,95.0,,
1727147590,,94.0,
1727149757,,,
1727153441,,,90.0
1727157413,95.0,,
1727167156,,93.0,
1727170997,,,
1727172796,,,89.0
1727177385,94.0,,
1727186703,,94.0,
1727189564,,,
1727192156,,,90.0
1727197363,96.0,,
1727206251,,95.0,
1727210803,,,
1727211511,,,91.0
1727217329,97.0,,
1727225788,,96.0,
1727229395,,,
1727230855,,,91.0
1727237287,97.0,,
1727245318,,96.0,
1727250192,,,90.0
1727250634,,,
1727257239,96.0,,
1727264846,,95.0,
1727269238,,,
1727269530,,,90.0
1727277205,97.0,,
1727284376,,96.0,
1727288871,,,91.0
1727290478,,,
1727297162,97.0,,
1727303916,,96.0,
1727308210,,,92.0
1727309066,,,
1727317118,97.0,,
1727323445,,96.0,
1727327548,,,94.0
1727330305,,,
1727337071,96.0,,
1727342972,,96.0,
1727346894,,,94.0
1727348897,,,
1727357027,96.0,,
1727362503,,96.0,
1727366247,,,96.0
1727370137,,,
1727376988,97.0,,
1727382037,,97.0,
1727385591,,,97.0
1727388752,,,
1727396947,98.0,,
1727401569,,98.0,
1727404929,,,98.0
1727409978,,,
1727416897,98.0,,
1727421093,,98.0,
1727424261,,,96.0
1727428572,,,
1727436842,97.0,,
1727440613,,98.0,
1727443590,,,97.0
1727449811,,,
1727456797,98.0,,
1727460142,,99.0,
1727462928,,,97.0
1727468414,,,
1727476744,100.0,,
1727479662,,100.0,
1727482255,,,99.0
1727489653,,,
1727496683,100.0,,
1727499175,,100.0,
1727501574,,,99.0
1727508229,,,
1727516614,98.0,,
1727518680,,98.0,
1727520887,,,97.0
1727529468,,,
1727536554,100.0,,
1727538195,,100.0,
1727540215,,,100.0
1727548037,,,
1727556488,100.0,,
1727557705,,100.0,
1727559532,,,100.0
1727569276,,,
1727576414,100.0,,
1727577205,,100.0,
1727578839,,,100.0
1727587826,,,
1727596332,95.0,,
1727596698,,96.0,
1727598138,,,95.0
1727609066,,,
1727616197,,97.0,
1727616267,96.0,,
1727617449,,,96.0
1727627624,,,
1727635718,,98.0,
1727636216,98.0,,
1727636782,,,97.0
1727648864,,,
1727655228,,99.0,
1727656103,,,98.0
1727656151,98.0,,
1727667414,,,
1727674730,,98.0,
1727675413,,,97.0
1727676078,97.0,,
1727688654,,,
1727694228,,97.0,
1727694721,,,96.0
1727696002,96.0,,
1727707226,,,
1727713740,,98.0,
1727714045,,,96.0
1727715942,96.0,,
1727728464,,,
1727733253,,98.0,
1727733369,,,97.0
1727735880,97.0,,
1727747022,,,
1727752700,,,97.0
1727752762,,98.0,
1727755815,96.0,,
1727768261,,,
1727772021,,,97.0
1727772270,,98.0,
1727775750,96.0,,
1727786830,,,
1727791350,,,98.0
1727791784,,98.0,
1727795691,96.0,,
1727808069,,,
1727810679,,,99.0
1727811302,,98.0,
1727815633,96.0,,
1727826618,,,
1727830005,,,99.0
1727830816,,99.0,
1727835574,97.0,,
1727847858,,,
1727849328,,,100.0
1727850328,,99.0,
1727855511,98.0,,
1727866419,,,
1727868657,,,100.0
1727869837,,99.0,
1727875445,98.0,,
1727887658,,,
1727887986,,,100.0
1727889345,,100.0,
1727895390,98.0,,
1727906214,,,
1727907302,,,100.0
1727908850,,100.0,
1727915319,99.0,,
1727926613,,,100.0
1727927454,,,
1727928351,,100.0,
1727935242,98.0,,
1727945921,,,99.0
1727946010,,,
1727947849,,98.0,
1727955164,98.0,,
1727965241,,,100.0
1727967250,,,
1727967351,,98.0,
1727975092,98.0,,
1727984556,,,100.0
1727985807,,,
1727986855,,99.0,
1727995020,99.0,,
1728003877,,,100.0
1728006356,,100.0,
1728007047,,,
1728014945,99.0,,
1728023187,,,99.0
1728025596,,,
1728025854,,98.0,
1728034867,97.0,,
1728042494,,,97.0
1728045352,,98.0,
1728046836,,,
1728054799,98.0,,
1728061813,,,99.0
1728064872,,99.0,
1728065394,,,
1728074743,99.0,,
1728081138,,,100.0
1728084375,,100.0,
1728086634,,,
1728094667,100.0,,
1728100442,,,100.0
1728103870,,98.0,
1728105166,,,
1728114583,98.0,,
1728119738,,,98.0
1728126406,,,
1728134502,98.0,,
1728139043,,,98.0
1728142967,,98.0,
1728144941,,,
1728154424,98.0,,
1728158354,,,98.0
1728162467,,98.0,
1728166181,,,
1728174350,99.0,,
1728177664,,,99.0
1728181968,,100.0,
1728184709,,,
1728194272,98.0,,
1728196970,,,97.0
1728201463,,97.0,
1728205949,,,
1728214188,96.0,,
1728216272,,,97.0
1728220960,,98.0,
1728224478,,,
1728234122,98.0,,
1728235591,,,98.0
1728240469,,99.0,
1728245717,,,
1728254051,99.0,,
1728254915,,,99.0
1728259969,,99.0,
1728264243,,,
1728273971,98.0,,
1728274228,,,98.0
1728279463,,98.0,
1728285483,,,
1728293533,,,95.0
1728293891,95.0,,
1728298960,,96.0,
1728304041,,,
1728312853,,,95.0
1728313830,96.0,,
1728318475,,96.0,
1728325281,,,
1728332183,,,96.0
1728333780,96.0,,
1728337992,,96.0,
1728343833,,,
1728351507,,,96.0
1728353715,96.0,,
1728357504,,96.0,
1728365072,,,
1728370830,,,94.0
1728373653,94.0,,
1728377016,,94.0,
1728383637,,,
1728390160,,,94.0
1728393603,94.0,,
1728396540,,95.0,
1728404876,,,
1728409502,,,95.0
1728413562,95.0,,
1728416069,,96.0,
1728423444,,,
1728428839,,,95.0
1728433514,96.0,,
1728435592,,96.0,
1728444684,,,
1728448171,,,95.0
1728453457,95.0,,
1728455110,,96.0,
1728463264,,,
1728467498,,,95.0
1728473400,94.0,,
1728474627,,96.0,
1728484502,,,
1728486837,,,95.0
1728493348,95.0,,
1728494149,,96.0,
1728503065,,,
1728506181,,,96.0
1728513295,95.0,,
1728513669,,96.0,
1728524305,,,
1728525511,,,96.0
1728533187,,96.0,
1728533241,96.0,,
1728544844,,,96.0
1728552716,,96.0,
1728553187,96.0,,
1728564122,,,
1728564174,,,97.0
1728572234,,98.0,
1728573132,98.0,,
1728582684,,,
1728583504,,,99.0
1728591747,,100.0,
1728593070,98.0,,
1728602818,,,100.0
1728603923,,,
1728612995,100.0,,
1728622475,,,
1728630824,,98.0,
1728632911,97.0,,
1728641529,,,98.0
1728643715,,,
1728650314,,98.0,
1728652829,98.0,,
1728660839,,,99.0
1728662271,,,
1728669817,,100.0,
1728672755,100.0,,
1728680157,,,100.0
1728683511,,,
1728689312,,100.0,
1728692674,100.0,,
1728699454,,,100.0
1728702049,,,
1728708798,,100.0,
1728712584,99.0,,
1728718744,,,97.0
1728723289,,,
1728728279,,97.0,
1728732490,98.0,,
1728738036,,,97.0
1728741822,,,
1728747770,,98.0,
1728752408,98.0,,
1728757351,,,97.0
1728763062,,,
1728767266,,98.0,
1728772337,98.0,,
1728776657,,,98.0
1728781591,,,
1728786760,,98.0,
1728792255,99.0,,
1728795961,,,98.0
1728802831,,,
1728806251,,98.0,
1728812176,98.0,,
1728815257,,,97.0
1728821356,,,
1728825740,,98.0,
1728832103,98.0,,
1728834561,,,97.0
1728842596,,,
1728845236,,98.0,
1728852030,99.0,,
1728853863,,,98.0
1728861132,,,
1728864723,,99.0,
1728871941,99.0,,
1728873167,,,98.0
1728882372,,,
1728884207,,98.0,
1728891847,97.0,,
1728892460,,,97.0
1728900926,,,
1728903691,,97.0,
1728911759,,,97.0
1728911760,98.0,,
1728922166,,,
1728923187,,98.0,
1728931066,,,99.0
1728931681,99.0,,
1728940730,,,
1728942682,,99.0,
1728951605,100.0,,
1728961953,,,
1728962168,,100.0,
1728969740,,,99.0
1728971511,97.0,,
1728980512,,,
1728981685,,98.0,
1728989024,,,97.0
1729001751,,,
1729011426,98.0,,
1729020303,,,
1729020750,,99.0,
1729027723,,,98.0
1729031342,100.0,,
1729040236,,100.0,
1729041543,,,
1729047015,,,99.0
1729051248,100.0,,
1729059717,,98.0,
1729060097,,,
1729066300,,,96.0
1729071150,96.0,,
1729079195,,97.0,
1729081337,,,
1729085594,,,96.0
1729091066,97.0,,
1729098693,,98.0,
1729099907,,,
1729104903,,,97.0
1729110988,98.0,,
1729118188,,98.0,
1729121146,,,
1729124208,,,97.0
1729130905,95.0,,
1729137683,,97.0,
1729139711,,,
1729143511,,,94.0
1729157175,,95.0,
1729160951,,,
1729176678,,96.0,
1729179516,,,
1729182240,,,95.0
1729190919,96.0,,
1729200755,,,
1729201562,,,95.0
1729210854,96.0,,
1729215787,,96.0,
1729219314,,,
1729220881,,,95.0
1729230786,95.0,,
1729235303,,95.0,
1729240197,,,93.0
1729240554,,,
1729250718,94.0,,
1729254810,,95.0,
1729259134,,,
1729259520,,,94.0
1729270663,95.0,,
1729274330,,95.0,
1729278849,,,94.0
1729280371,,,
1729290605,96.0,,
1729293845,,96.0,
1729298174,,,95.0
1729298944,,,
1729310539,95.0,,
1729313353,,95.0,
1729317493,,,94.0
1729320184,,,
1729330472,94.0,,
1729332862,,94.0,
1729338740,,,
1729350416,94.0,,
1729352379,,95.0,
1729356238,,,95.0
1729359980,,,
1729370360,95.0,,
1729371897,,95.0,
1729375577,,,95.0
1729378540,,,
1729390298,96.0,,
1729391411,,96.0,
1729394901,,,96.0
1729399779,,,
1729410231,94.0,,
1729410918,,94.0,
1729414219,,,94.0
1729418343,,,
1729430165,94.0,,
1729430428,,94.0,
1729433542,,,94.0
1729439583,,,
1729449948,,95.0,
1729450112,94.0,,
1729452883,,,95.0
1729458154,,,
1729469465,,94.0,
1729470054,94.0,,
1729472225,,,94.0
1729479394,,,
1729488981,,94.0,
1729489995,94.0,,
1729491553,,,94.0
1729508500,,94.0,
1729509939,94.0,,
1729510883,,,94.0
1729519197,,,
1729528020,,95.0,
1729529886,95.0,,
1729530215,,,95.0
1729537768,,,
1729547538,,95.0,
1729549553,,,95.0
1729549829,95.0,,
1729559008,,,
1729567054,,95.0,
1729568881,,,95.0
1729569770,96.0,,
1729577573,,,
1729586568,,95.0,
1729588207,,,94.0
1729589708,95.0,,
1729598813,,,
1729606083,,95.0,
1729607531,,,95.0
1729609648,96.0,,
1729617380,,,
1729625594,,96.0,
1729626854,,,96.0
1729629583,97.0,,
1729638618,,,
1729645098,,97.0,
1729646165,,,97.0
1729649509,98.0,,
1729657180,,,
1729664595,,96.0,
1729665470,,,95.0
1729669429,96.0,,
1729678419,,,
1729684090,,95.0,
1729684774,,,95.0
1729689355,96.0,,
1729696996,,,
1729703609,,96.0,
1729704093,,,96.0
1729709287,97.0,,
1729718236,,,
1729723113,,97.0,
1729723408,,,97.0
1729729213,98.0,,
1729736796,,,
1729742609,,98.0,
1729742712,,,97.0
1729749130,98.0,,
1729758036,,,
1729762007,,,95.0
1729762097,,95.0,
1729769042,96.0,,
1729776610,,,
1729781314,,,95.0
1729781596,,96.0,
1729788971,96.0,,
1729797849,,,
1729800628,,,95.0
1729801099,,96.0,
1729808897,97.0,,
1729816413,,,
1729819940,,,96.0
1729820602,,96.0,
1729828823,97.0,,
1729837653,,,
1729839258,,,95.0
1729840174,,95.0,
1729848743,94.0,,
1729856227,,,
1729858568,,,94.0
1729859674,,95.0,
1729868678,95.0,,
1729877465,,,
1729877895,,,95.0
1729879191,,95.0,
1729888618,96.0,,
1729896051,,,
1729897228,,,95.0
1729898704,,95.0,
1729908551,96.0,,
1729916556,,,95.0
1729917290,,,
1729918220,,96.0,
1729928478,94.0,,
1729935846,,,
1729935878,,,93.0
1729937725,,93.0,
1729948412,94.0,,
1729955201,,,93.0
1729957086,,,
1729957242,,94.0,
1729968360,95.0,,
1729972061,,,
1729974533,,,95.0
1729976761,,95.0,
1729988298,96.0,,
1729990257,,,95.0
1729996273,,95.0,
1729996901,,,
1730008230,96.0,,
1730013175,,,94.0
1730015449,,,
1730015781,,95.0,
1730028161,96.0,,
1730032503,,,94.0
1730035288,,95.0,
1730036688,,,
1730048097,96.0,,
1730051824,,,95.0
1730054799,,96.0,
1730055262,,,
1730068028,97.0,,
1730071139,,,95.0
1730074326,,96.0,
1730076501,,,
1730087951,97.0,,
1730090446,,,95.0
1730093824,,95.0,
1730095047,,,
1730107872,95.0,,
1730109752,,,94.0
1730113324,,95.0,
1730116286,,,
1730127802,96.0,,
1730129070,,,94.0
1730132833,,95.0,
1730134851,,,
1730147736,96.0,,
1730148389,,,94.0
1730152343,,95.0,
1730156091,,,
1730167668,96.0,,
1730171851,,95.0,
1730174649,,,
1730187109,,,94.0
1730187599,95.0,,
1730191360,,95.0,
1730195889,,,
1730206440,,,93.0
1730207536,95.0,,
1730210871,,95.0,
1730225763,,,94.0
1730227473,96.0,,
1730230385,,95.0,
1730235705,,,
1730245085,,,94.0
1730247408,96.0,,
1730249898,,95.0,
1730254271,,,
1730264407,,,94.0
1730267342,95.0,,
1730269408,,94.0,
1730275511,,,
1730283729,,,93.0
1730287276,95.0,,
1730288928,,94.0,
1730294081,,,
1730303057,,,94.0
1730307215,96.0,,
1730308441,,95.0,
1730315321,,,
1730322384,,,95.0
1730327151,96.0,,
1730327952,,95.0,
1730333915,,,
1730341704,,,95.0
1730347080,96.0,,
1730347458,,95.0,
1730355155,,,
1730361020,,,94.0
1730366960,,95.0,
1730367006,96.0,,
1730373721,,,
1730380339,,,94.0
1730386468,,95.0,
1730386935,96.0,,
1730394960,,,
1730399659,,,95.0
1730405975,,96.0,
1730406864,98.0,,
1730413532,,,
1730418973,,,95.0
1730425473,,96.0,
1730426786,98.0,,
1730434771,,,
1730438278,,,95.0
1730444968,,96.0,
1730446704,97.0,,
1730453335,,,
1730457584,,,95.0
1730464464,,96.0,
1730466624,97.0,,
1730474574,,,
1730476893,,,95.0
1730483962,,96.0,
1730486544,97.0,,
1730493137,,,
1730496203,,,95.0
1730503461,,96.0,
1730506465,97.0,,
1730514377,,,
1730515513,,,96.0
1730526385,98.0,,
1730532920,,,
1730534820,,,95.0
1730542535,,96.0,
1730546306,98.0,,
1730554137,,,96.0
1730554160,,,
1730562030,,97.0,
1730566223,99.0,,
1730572698,,,
1730573440,,,97.0
1730581519,,98.0,
1730586133,100.0,,
1730592732,,,98.0
1730593937,,,
1730600999,,99.0,
1730606033,100.0,,
1730612017,,,97.0
1730612464,,,
1730620472,,97.0,
1730625931,98.0,,
1730631296,,,96.0
1730633704,,,
1730639947,,98.0,
1730645833,98.0,,
1730650588,,,97.0
1730652226,,,
1730659429,,98.0,
1730665734,100.0,,
1730669887,,,97.0
1730673466,,,
1730678905,,98.0,
1730685626,98.0,,
1730689178,,,97.0
1730692007,,,
1730698378,,98.0,
1730705521,97.0,,
1730708458,,,97.0
1730713246,,,
1730717850,,97.0,
1730725420,97.0,,
1730727745,,,96.0
1730731793,,,
1730737331,,97.0,
1730745325,97.0,,
1730747037,,,97.0
1730753033,,,
1730756812,,97.0,
1730765230,97.0,,
1730766329,,,97.0
1730771585,,,
1730776294,,98.0,
1730785132,97.0,,
1730785623,,,97.0
1730792825,,,
1730795776,,97.0,
1730804913,,,96.0
1730805044,97.0,,
1730811389,,,
1730815255,,97.0,
1730824206,,,97.0
1730824949,97.0,,
1730832628,,,
1730834737,,97.0,
1730843498,,,97.0
1730844853,97.0,,
1730851174,,,
1730854218,,98.0,
1730862789,,,97.0
1730864756,98.0,,
1730872414,,,
1730873696,,97.0,
1730882077,,,97.0
1730884655,97.0,,
1730890967,,,
1730893173,,97.0,
1730901365,,,97.0
1730904556,98.0,,
1730912207,,,
1730912652,,97.0,
1730920656,,,97.0
1730924457,98.0,,
1730930765,,,
1730932129,,98.0,
1730939943,,,97.0
1730944357,98.0,,
1730951606,,98.0,
1730952005,,,
1730959239,,,97.0
1730964254,98.0,,
1730970567,,,
1730971080,,98.0,
1730978524,,,97.0
1730984151,98.0,,
1730990554,,98.0,
1730991807,,,
1730997809,,,97.0
1731004048,98.0,,
1731010028,,98.0,
1731010375,,,
1731017093,,,97.0
1731023943,98.0,,
1731029500,,98.0,
1731031615,,,
1731036375,,,98.0
1731043836,98.0,,
1731048970,,98.0,
1731050138,,,
1731055653,,,97.0
1731063727,98.0,,
1731068439,,98.0,
1731071377,,,
1731074932,,,97.0
1731083621,98.0,,
1731087909,,98.0,
1731089745,,,
1731094214,,,97.0
1731103514,98.0,,
1731107380,,98.0,
1731110985,,,
1731113496,,,97.0
1731123408,98.0,,
1731126851,,98.0,
1731129333,,,
1731132778,,,97.0
1731143302,98.0,,
1731146323,,97.0,
1731150573,,,
1731152060,,,97.0
1731163198,98.0,,
1731165798,,98.0,
1731168914,,,
1731171344,,,97.0
1731183097,98.0,,
1731185272,,98.0,
1731190152,,,
1731190629,,,97.0
1731202993,98.0,,
1731204745,,98.0,
1731208485,,,
1731209913,,,97.0
1731222890,98.0,,
1731224216,,98.0,
1731229196,,,97.0
1731229725,,,
1731242795,98.0,,
1731243687,,97.0,
1731248065,,,
1731248481,,,97.0
1731262691,98.0,,
1731263161,,97.0,
1731267767,,,97.0
1731269305,,,
1731282590,98.0,,
1731282636,,97.0,
1731287053,,,97.0
1731287645,,,
1731302112,,97.0,
1731302488,97.0,,
1731306348,,,97.0
1731308885,,,
1731321587,,96.0,
1731322387,97.0,,
1731325635,,,97.0
1731327223,,,
1731341066,,97.0,
1731342288,97.0,,
1731344925,,,97.0
1731348462,,,
1731360543,,97.0,
1731362191,97.0,,
1731364225,,,97.0
1731366841,,,
1731380020,,97.0,
1731382092,98.0,,
1731383516,,,98.0
1731388081,,,
1731399497,,97.0,
1731401989,97.0,,
1731402814,,,97.0
1731406469,,,
1731418974,,97.0,
1731421890,97.0,,
1731422106,,,98.0
1731427709,,,
1731438452,,97.0,
1731441396,,,98.0
1731441792,97.0,,
1731446083,,,
1731457928,,97.0,
1731460684,,,98.0
1731461691,98.0,,
1731467322,,,
1731477405,,97.0,
1731479971,,,98.0
1731481590,98.0,,
1731485681,,,
1731496879,,97.0,
1731499257,,,98.0
1731501487,97.0,,
1731506921,,,
1731516354,,98.0,
1731518544,,,99.0
1731521386,97.0,,
1731525268,,,
1731535829,,98.0,
1731537831,,,99.0
1731541285,96.0,,
1731546508,,,
1731555308,,97.0,
1731557121,,,99.0
1731561197,96.0,,
1731564860,,,
1731574789,,97.0,
1731576413,,,98.0
1731581102,96.0,,
1731586100,,,
1731594272,,97.0,
1731595718,,,99.0
1731601022,96.0,,
1731604464,,,
1731613755,,98.0,
1731615023,,,99.0
1731620928,97.0,,
1731625704,,,
1731633236,,98.0,
1731634318,,,99.0
1731640832,97.0,,
1731644042,,,
1731652717,,97.0,
1731653610,,,99.0
1731660733,97.0,,
1731665282,,,
1731672197,,97.0,
1731672902,,,99.0
1731680636,97.0,,
1731683621,,,
1731691678,,98.0,
1731692198,,,100.0
1731700540,98.0,,
1731704860,,,
1731711157,,98.0,
1731711489,,,100.0
1731720440,98.0,,
1731723207,,,
1731730634,,98.0,
1731730776,,,100.0
1731740337,98.0,,
1731744447,,,
1731750060,,,100.0
1731750108,,98.0,
1731760234,98.0,,
1731762796,,,
1731769344,,,100.0
1731769582,,98.0,
1731780131,98.0,,
1731784035,,,
1731788629,,,100.0
1731789057,,98.0,
1731800028,98.0,,
1731802385,,,
1731807924,,,100.0
1731808531,,98.0,
1731819924,98.0,,
1731823625,,,
1731827207,,,100.0
1731828003,,98.0,
1731839820,99.0,,
1731841972,,,
1731846490,,,100.0
1731847476,,99.0,
1731859715,100.0,,
1731863212,,,
1731865771,,,100.0
1731866947,,100.0,
1731879616,100.0,,
1731881543,,,
1731885045,,,100.0
1731886415,,100.0,
1731899502,100.0,,
1731902783,,,
1731904384,,,99.0
1731905879,,100.0,
